Complaint_ID,Date_Received,Product_Name,Product,Issue,Company,State_Name,Portals,Company_Response_to_Consumer,Timely_Response
606770,11/21/2015,Debt collection,Credit card,Cont'd attempts collect debt not owed,"National Recovery Solutions, LLC",CA,Phone,Closed,Yes
607479,11/21/2015,Credit reporting,,Incorrect information on credit report,"Fidelity National Information Services, Inc. (FNIS)",IL,Web,Closed with explanation,Yes
613332,11/26/2015,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Nationstar Mortgage,OH,Web,Closed with explanation,Yes
599244,11/14/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Bank of America,NJ,Phone,Closed with explanation,Yes
642224,12/20/2015,Credit reporting,,Incorrect information on credit report,Equifax,,Referral,Closed with explanation,Yes
613338,11/26/2015,Debt collection,Federal student loan,Cont'd attempts collect debt not owed,"Expert Global Solutions, Inc.",CA,Web,Closed with explanation,Yes
607594,11/21/2015,Consumer Loan,Installment loan,Shopping for a loan or lease,Credit Acceptance Corporation,LA,Web,Closed with explanation,Yes
613639,11/26/2015,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,GA,Web,Closed with explanation,Yes
621239,12/4/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,"Seattle Service Bureau, Inc",WA,Web,Closed with explanation,Yes
607603,11/21/2015,Debt collection,Medical,Communication tactics,"Merchants Credit Adjusters, Inc.",NE,Phone,Closed with explanation,No
614049,11/26/2015,Credit reporting,,Incorrect information on credit report,Equifax,CA,Postal mail,Closed with non-monetary relief,Yes
599263,11/14/2015,Debt collection,Federal student loan,Improper contact or sharing of info,"EOS Holdings, Inc.",IL,Postal mail,Closed with explanation,Yes
599269,11/14/2015,Debt collection,I do not know,Disclosure verification of debt,"CL Holdings, LLC",AZ,Web,Closed with monetary relief,Yes
628657,12/10/2015,Payday loan,Payday loan,Charged fees or interest I didn't expect,Northway Broker Ltd.,MA,Web,Closed with monetary relief,Yes
599276,11/14/2015,Debt collection,Medical,Cont'd attempts collect debt not owed,"Expert Global Solutions, Inc.",IL,Phone,Closed with explanation,Yes
607302,11/21/2015,Credit reporting,,Incorrect information on credit report,Experian,MI,Web,Closed with non-monetary relief,Yes
599284,11/14/2015,Debt collection,Non-federal student loan,Communication tactics,"Delta Management Associates, Inc.",MA,Web,Closed with explanation,Yes
613605,11/26/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ocwen,IL,Web,Closed with explanation,Yes
599287,11/14/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Ocwen,CA,Web,Closed with explanation,Yes
641140,12/20/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ocwen,IN,Web,Closed with explanation,Yes
607636,11/21/2015,Debt collection,Credit card,False statements or representation,Encore Capital Group,OR,Web,Closed with non-monetary relief,Yes
628682,12/10/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure","Fay Servicing, LLC",CA,Phone,Closed with explanation,Yes
621264,12/4/2015,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",TD Bank US Holding Company,MA,Phone,Closed with explanation,Yes
641701,12/20/2015,Bank account or service,Checking account,"Account opening, closing, or management",U.S. Bancorp,CO,Web,Closed with monetary relief,Yes
628674,12/10/2015,Credit reporting,,Credit reporting company's investigation,Equifax,NY,Web,Closed with explanation,Yes
628688,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,"Scott Lowery Law Office, P.C.",CO,Phone,Closed with explanation,Yes
641148,12/20/2015,Credit reporting,,Unable to get credit report/credit score,Equifax,NC,Web,Closed with non-monetary relief,Yes
607047,11/21/2015,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,IL,Web,Closed with explanation,Yes
599303,11/14/2015,Credit reporting,,Incorrect information on credit report,Equifax,AZ,Web,Closed with explanation,Yes
597302,11/14/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Ocwen,CA,Web,Closed with explanation,Yes
621392,12/4/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",M&T Bank Corporation,OR,Referral,Closed with explanation,Yes
622209,12/4/2015,Consumer Loan,Vehicle loan,Problems when you are unable to pay,GM Financial,CA,Web,Closed with non-monetary relief,Yes
628442,12/10/2015,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",MA,Web,Closed with monetary relief,Yes
607678,11/21/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",HSBC North America Holdings Inc.,VA,Web,Closed with explanation,Yes
635292,12/16/2015,Mortgage,FHA mortgage,"Application, originator, mortgage broker",Guaranteed Rate,IL,Web,Closed with explanation,Yes
635296,12/16/2015,Debt collection,Payday loan,Disclosure verification of debt,"Check into Cash, Inc.",AZ,Web,Closed with monetary relief,Yes
599350,11/14/2015,Debt collection,Credit card,False statements or representation,Encore Capital Group,TX,Web,Closed with explanation,Yes
621481,12/4/2015,Bank account or service,Checking account,Problems caused by my funds being low,Wells Fargo & Company,NJ,Referral,Closed with explanation,Yes
642236,12/20/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Referral,Closed with explanation,Yes
634590,12/16/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,MI,Fax,Closed with explanation,Yes
607806,11/21/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Ocwen,CA,Referral,Closed with explanation,Yes
607692,11/21/2015,Debt collection,I do not know,Cont'd attempts collect debt not owed,Allied Interstate LLC,MD,Web,Closed with non-monetary relief,Yes
621474,12/4/2015,Bank account or service,Other bank product/service,"Account opening, closing, or management",BB&T Financial,PA,Referral,Closed with monetary relief,Yes
597258,11/15/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,FL,Referral,Closed with explanation,Yes
635309,12/16/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Glass Mountain Capital, LLC",SC,Phone,Closed with explanation,Yes
628747,12/10/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Bank of America,MD,Web,Closed with explanation,Yes
613429,11/26/2015,Debt collection,I do not know,Taking/threatening an illegal action,"Portfolio Recovery Associates, Inc.",FL,Web,Closed with explanation,Yes
599367,11/15/2015,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",Bank of America,CA,Web,Closed with explanation,Yes
599370,11/15/2015,Credit card,,Closing/Cancelling account,Wells Fargo & Company,CA,Phone,Closed with explanation,Yes
613431,11/26/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,"The CMI Group, Inc.",AZ,Web,Closed with non-monetary relief,Yes
621741,12/4/2015,Debt collection,I do not know,Communication tactics,Encore Capital Group,GA,Web,Closed with non-monetary relief,Yes
621684,12/4/2015,Credit reporting,,Incorrect information on credit report,Equifax,MS,Referral,Closed with explanation,Yes
635263,12/16/2015,Consumer Loan,Vehicle loan,Managing the loan or lease,Nissan Motor Acceptance Corporation,IN,Web,Closed with explanation,Yes
628743,12/10/2015,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",AL,Fax,Closed with non-monetary relief,Yes
628764,12/10/2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure","Citizens Financial Group, Inc.",IL,Web,Closed with explanation,Yes
607715,11/21/2015,Debt collection,Payday loan,Communication tactics,ACE Cash Express Inc.,CA,Web,Closed with explanation,Yes
607717,11/21/2015,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,PA,Web,Closed with explanation,Yes
620399,12/4/2015,Debt collection,Mortgage,Improper contact or sharing of info,Bank of America,FL,Web,Closed with non-monetary relief,Yes
599389,11/15/2015,Mortgage,FHA mortgage,Settlement process and costs,Bank of America,NY,Web,Closed with explanation,Yes
607718,11/21/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account","ClearSpring Loan Services, Inc.",NY,Web,Closed with explanation,Yes
641698,12/20/2015,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,GA,Web,Closed with explanation,Yes
634643,12/16/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,IL,Web,Closed with non-monetary relief,Yes
635329,12/16/2015,Debt collection,I do not know,Cont'd attempts collect debt not owed,First Data Corporation,CA,Web,Closed,No
607725,11/21/2015,Credit reporting,,Unable to get credit report/credit score,Equifax,VT,Postal mail,Closed with explanation,Yes
621946,12/4/2015,Bank account or service,Other bank product/service,Deposits and withdrawals,Synchrony Financial,UT,Referral,Closed with explanation,Yes
627638,12/10/2015,Mortgage,VA mortgage,"Loan servicing, payments, escrow account","United Shore Financial Services, LLC",PA,Referral,Closed with explanation,Yes
621341,12/4/2015,Debt collection,Credit card,Disclosure verification of debt,"JH Portfolio Debt Equities, LLC",NY,Referral,Closed with non-monetary relief,Yes
607726,11/21/2015,Credit reporting,,Unable to get credit report/credit score,Experian,VT,Postal mail,Closed with explanation,Yes
599429,11/15/2015,Credit reporting,,Unable to get credit report/credit score,Equifax,FL,Web,Closed with non-monetary relief,Yes
639964,12/20/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,"C.Tech Collections, Inc.",NY,Web,Closed with explanation,Yes
634620,12/16/2015,Credit card,,Other,Citibank,TX,Postal mail,Closed with explanation,Yes
636161,12/16/2015,Credit reporting,,Incorrect information on credit report,Experian,PA,Web,Closed with non-monetary relief,Yes
621362,12/4/2015,Credit card,,Closing/Cancelling account,Citibank,NJ,Referral,Closed with explanation,Yes
613475,11/26/2015,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker","Citizens Financial Group, Inc.",MD,Web,Closed with explanation,Yes
621370,12/4/2015,Debt collection,Medical,Cont'd attempts collect debt not owed,"GLA Collection Company, Inc.",KY,Web,Closed with explanation,Yes
599447,11/15/2015,Credit reporting,,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",TX,Web,Closed with explanation,Yes
613478,11/26/2015,Consumer Loan,Vehicle lease,Managing the loan or lease,Toyota Motor Credit Corporation,DC,Web,Closed with monetary relief,Yes
627636,12/10/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Flagstar Bank,MD,Postal mail,Closed with explanation,Yes
628812,12/10/2015,Consumer Loan,Vehicle loan,Shopping for a loan or lease,Santander Consumer USA Holdings Inc,FL,Referral,Closed with explanation,Yes
628814,12/10/2015,Credit card,,Credit card protection / Debt protection,Wells Fargo & Company,AR,Phone,Closed with non-monetary relief,Yes
599454,11/15/2015,Bank account or service,Checking account,Deposits and withdrawals,JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
621387,12/4/2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ocwen,CA,Phone,Closed with explanation,Yes
642248,12/20/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Residential Credit Solutions,FL,Referral,Closed with explanation,Yes
606751,11/21/2015,Debt collection,Credit card,Communication tactics,Synchrony Financial,MI,Postal mail,Closed with monetary relief,Yes
599374,11/15/2015,Bank account or service,Checking account,Deposits and withdrawals,U.S. Bancorp,KY,Web,Closed with explanation,Yes
635376,12/16/2015,Credit reporting,,Credit monitoring or identity protection,Equifax,WI,Web,Closed with non-monetary relief,Yes
621393,12/4/2015,Credit reporting,,Incorrect information on credit report,Equifax,TX,Web,Closed with explanation,Yes
607774,11/21/2015,Credit reporting,,Credit reporting company's investigation,Equifax,DE,Web,Closed with non-monetary relief,Yes
607776,11/21/2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Web,Closed with explanation,Yes
628833,12/10/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"CL Holdings, LLC",NJ,Referral,Closed with explanation,Yes
613507,11/26/2015,Consumer Loan,Vehicle loan,Problems when you are unable to pay,Santander Consumer USA Holdings Inc,AZ,Web,Closed with explanation,Yes
599461,11/15/2015,Bank account or service,Checking account,Problems caused by my funds being low,BB&T Financial,FL,Web,Closed with explanation,Yes
599463,11/15/2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Capital One,CA,Web,Closed with explanation,Yes
621401,12/4/2015,Bank account or service,Savings account,Deposits and withdrawals,Bank of America,MA,Web,Closed with explanation,Yes
599466,11/15/2015,Debt collection,Medical,False statements or representation,"American Collections Enterprise, Inc.",NY,Web,Closed with explanation,Yes
613547,11/26/2015,Credit reporting,,Incorrect information on credit report,Experian,OH,Postal mail,Closed with non-monetary relief,Yes
599468,11/15/2015,Credit reporting,,Incorrect information on credit report,Experian,WA,Web,Closed with non-monetary relief,Yes
628855,12/10/2015,Credit reporting,,Incorrect information on credit report,Experian,MI,Web,Closed with non-monetary relief,Yes
